sample_name	metric	marker	niche	a	b	slope_a	geodiversity_a	slope_b	geodiversity_b	withinamong	distance
1075	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3037	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7699130670833272
1076	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3038	O3	Homogenous	H1	Heterogenous	among geodiversity	0.8093206201610667
1077	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3039	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7109135244724333
1078	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3045	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6974217118581736
1079	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3046	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7599534440821841
1080	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3047	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7403177759559283
1081	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3049	O3	Homogenous	H2	Heterogenous	among geodiversity	0.759175259708308
1082	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3055	O3	Homogenous	H3	Heterogenous	among geodiversity	0.8208940760204051
1083	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3056	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7347813291232264
1084	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3057	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7787003631980636
1085	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3058	O3	Homogenous	H3	Heterogenous	among geodiversity	0.724427508557293
1086	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3059	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7901566164352265
1087	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3036	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6455393922735793
1088	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3037	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7275548402131558
1089	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3038	O3	Homogenous	H1	Heterogenous	among geodiversity	0.8059576563738632
1090	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3039	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6851843110404329
1091	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3045	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7869606422589064
1092	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3046	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6795941351028905
1093	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3047	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6760285503439611
1094	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3049	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7093446017419709
1095	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3055	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7144163467205391
1096	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3056	O3	Homogenous	H3	Heterogenous	among geodiversity	0.5883888424106113
1097	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3057	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6567465512036235
1098	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3058	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6749814356300592
1099	unweighted	ITS1	Intershrub	ITS-AS3029	ITS-AS3059	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7374591484336431
1100	unweighted	ITS1	Shrub	ITS-AS3031	ITS-AS3040	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.626356375184845
1101	unweighted	ITS1	Shrub	ITS-AS3031	ITS-AS3041	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.5381796772838365
1102	unweighted	ITS1	Shrub	ITS-AS3031	ITS-AS3042	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.5162638774386777
1103	unweighted	ITS1	Shrub	ITS-AS3031	ITS-AS3044	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.5482709720102076
1104	unweighted	ITS1	Shrub	ITS-AS3031	ITS-AS3050	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.8210841869887912
1105	unweighted	ITS1	Shrub	ITS-AS3031	ITS-AS3051	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6331742811242594
1106	unweighted	ITS1	Shrub	ITS-AS3031	ITS-AS3052	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6615223754739008
1107	unweighted	ITS1	Shrub	ITS-AS3031	ITS-AS3053	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6274026687773437
1108	unweighted	ITS1	Shrub	ITS-AS3031	ITS-AS3054	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6315966482147837
1109	unweighted	ITS1	Shrub	ITS-AS3032	ITS-AS3040	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7910142523643022
1110	unweighted	ITS1	Shrub	ITS-AS3032	ITS-AS3041	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7359960902103322
1111	unweighted	ITS1	Shrub	ITS-AS3032	ITS-AS3042	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7526233080328689
1112	unweighted	ITS1	Shrub	ITS-AS3032	ITS-AS3044	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7199075626299709
1113	unweighted	ITS1	Shrub	ITS-AS3032	ITS-AS3050	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7970480658961308
1114	unweighted	ITS1	Shrub	ITS-AS3032	ITS-AS3051	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6662796160350386
1115	unweighted	ITS1	Shrub	ITS-AS3032	ITS-AS3052	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7395818732089662
1116	unweighted	ITS1	Shrub	ITS-AS3032	ITS-AS3053	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.667194550010072
1117	unweighted	ITS1	Shrub	ITS-AS3032	ITS-AS3054	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6527359047201814
1118	unweighted	ITS1	Shrub	ITS-AS3033	ITS-AS3040	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.6653247778821446
1119	unweighted	ITS1	Shrub	ITS-AS3033	ITS-AS3041	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.5626273599787488
1120	unweighted	ITS1	Shrub	ITS-AS3033	ITS-AS3042	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.5520240204275605
1121	unweighted	ITS1	Shrub	ITS-AS3033	ITS-AS3044	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.5536789400400284
1122	unweighted	ITS1	Shrub	ITS-AS3033	ITS-AS3050	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7723608284865053
1123	unweighted	ITS1	Shrub	ITS-AS3033	ITS-AS3051	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6508833853262248
1124	unweighted	ITS1	Shrub	ITS-AS3033	ITS-AS3052	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7073056473660927
1125	unweighted	ITS1	Shrub	ITS-AS3033	ITS-AS3053	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6330842905828031
1126	unweighted	ITS1	Shrub	ITS-AS3033	ITS-AS3054	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6065845357421785
1127	unweighted	ITS1	Shrub	ITS-AS3034	ITS-AS3040	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.6828347888689934
1128	unweighted	ITS1	Shrub	ITS-AS3034	ITS-AS3041	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.5538898867555438
1129	unweighted	ITS1	Shrub	ITS-AS3034	ITS-AS3042	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.5864839284965322
1130	unweighted	ITS1	Shrub	ITS-AS3034	ITS-AS3044	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.6729977115176881
1131	unweighted	ITS1	Shrub	ITS-AS3034	ITS-AS3050	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7881767083125647
1132	unweighted	ITS1	Shrub	ITS-AS3034	ITS-AS3051	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6099062672818559
1133	unweighted	ITS1	Shrub	ITS-AS3034	ITS-AS3052	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6199254044680389
1134	unweighted	ITS1	Shrub	ITS-AS3034	ITS-AS3053	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.4734131683214031
1135	unweighted	ITS1	Shrub	ITS-AS3034	ITS-AS3054	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.5304893672464082
1136	unweighted	ITS1	Intershrub	ITS-AS3036	ITS-AS3045	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.6573364677901556
1137	unweighted	ITS1	Intershrub	ITS-AS3036	ITS-AS3046	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.6819343790238237
1138	unweighted	ITS1	Intershrub	ITS-AS3036	ITS-AS3047	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.6619812939035298
1139	unweighted	ITS1	Intershrub	ITS-AS3036	ITS-AS3049	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7148764445578324
1140	unweighted	ITS1	Intershrub	ITS-AS3036	ITS-AS3055	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6491293050164869
1141	unweighted	ITS1	Intershrub	ITS-AS3036	ITS-AS3056	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.5284126966381172
1142	unweighted	ITS1	Intershrub	ITS-AS3036	ITS-AS3057	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6361456789624822
1143	unweighted	ITS1	Intershrub	ITS-AS3036	ITS-AS3058	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6262875658717023
1144	unweighted	ITS1	Intershrub	ITS-AS3036	ITS-AS3059	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6280350766057365
1145	unweighted	ITS1	Intershrub	ITS-AS3037	ITS-AS3045	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.6759595676210239
1146	unweighted	ITS1	Intershrub	ITS-AS3037	ITS-AS3046	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7084839302964057
1147	unweighted	ITS1	Intershrub	ITS-AS3037	ITS-AS3047	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7127893869603521
1148	unweighted	ITS1	Intershrub	ITS-AS3037	ITS-AS3049	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.6638171151791076
1149	unweighted	ITS1	Intershrub	ITS-AS3037	ITS-AS3055	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7562762889240501
1150	unweighted	ITS1	Intershrub	ITS-AS3037	ITS-AS3056	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6534983793548089
1151	unweighted	ITS1	Intershrub	ITS-AS3037	ITS-AS3057	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7220546892445187
1152	unweighted	ITS1	Intershrub	ITS-AS3037	ITS-AS3058	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6688244118804427
1153	unweighted	ITS1	Intershrub	ITS-AS3037	ITS-AS3059	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7291102420500584
1154	unweighted	ITS1	Intershrub	ITS-AS3038	ITS-AS3045	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.6539116311207481
1155	unweighted	ITS1	Intershrub	ITS-AS3038	ITS-AS3046	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7541641065571723
1156	unweighted	ITS1	Intershrub	ITS-AS3038	ITS-AS3047	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7490859080399641
1157	unweighted	ITS1	Intershrub	ITS-AS3038	ITS-AS3049	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7392911850733896
1158	unweighted	ITS1	Intershrub	ITS-AS3038	ITS-AS3055	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7624373765066125
1159	unweighted	ITS1	Intershrub	ITS-AS3038	ITS-AS3056	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6979259951678392
1160	unweighted	ITS1	Intershrub	ITS-AS3038	ITS-AS3057	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7147294571049393
1161	unweighted	ITS1	Intershrub	ITS-AS3038	ITS-AS3058	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7244900027057857
1162	unweighted	ITS1	Intershrub	ITS-AS3038	ITS-AS3059	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6839560810703808
1163	unweighted	ITS1	Intershrub	ITS-AS3039	ITS-AS3045	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7160326234734556
1164	unweighted	ITS1	Intershrub	ITS-AS3039	ITS-AS3046	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.5273936866521408
1165	unweighted	ITS1	Intershrub	ITS-AS3039	ITS-AS3047	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.5579297787982764
1166	unweighted	ITS1	Intershrub	ITS-AS3039	ITS-AS3049	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.7100848887435427
1167	unweighted	ITS1	Intershrub	ITS-AS3039	ITS-AS3055	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.6254682810651033
1168	unweighted	ITS1	Intershrub	ITS-AS3039	ITS-AS3056	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.583477321352059
1169	unweighted	ITS1	Intershrub	ITS-AS3039	ITS-AS3057	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.4767460807007203
1170	unweighted	ITS1	Intershrub	ITS-AS3039	ITS-AS3058	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.5523733364512929
1171	unweighted	ITS1	Intershrub	ITS-AS3039	ITS-AS3059	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.7009787281914311
1172	unweighted	ITS1	Shrub	ITS-AS3040	ITS-AS3050	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.7947142879373235
1173	unweighted	ITS1	Shrub	ITS-AS3040	ITS-AS3051	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6825440906290025
1174	unweighted	ITS1	Shrub	ITS-AS3040	ITS-AS3052	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.7517978489673344
1175	unweighted	ITS1	Shrub	ITS-AS3040	ITS-AS3053	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6820775977511732
1176	unweighted	ITS1	Shrub	ITS-AS3040	ITS-AS3054	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6936602305407479
1177	unweighted	ITS1	Shrub	ITS-AS3041	ITS-AS3050	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.7944943182785253
1178	unweighted	ITS1	Shrub	ITS-AS3041	ITS-AS3051	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.643340289094297
1179	unweighted	ITS1	Shrub	ITS-AS3041	ITS-AS3052	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6782487962698005
1180	unweighted	ITS1	Shrub	ITS-AS3041	ITS-AS3053	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6435040980418687
1181	unweighted	ITS1	Shrub	ITS-AS3041	ITS-AS3054	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.5913283986793904
1182	unweighted	ITS1	Shrub	ITS-AS3042	ITS-AS3050	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.7729916759677781
1183	unweighted	ITS1	Shrub	ITS-AS3042	ITS-AS3051	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6375497503199554
1184	unweighted	ITS1	Shrub	ITS-AS3042	ITS-AS3052	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6268994071537477
1185	unweighted	ITS1	Shrub	ITS-AS3042	ITS-AS3053	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6061517805774226
1186	unweighted	ITS1	Shrub	ITS-AS3042	ITS-AS3054	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6116204051664417
1187	unweighted	ITS1	Shrub	ITS-AS3044	ITS-AS3050	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.8000058412100997
1188	unweighted	ITS1	Shrub	ITS-AS3044	ITS-AS3051	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6214623376963126
1189	unweighted	ITS1	Shrub	ITS-AS3044	ITS-AS3052	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6243080370766741
1190	unweighted	ITS1	Shrub	ITS-AS3044	ITS-AS3053	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6617046089325311
1191	unweighted	ITS1	Shrub	ITS-AS3044	ITS-AS3054	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6144476190810045
1192	unweighted	ITS1	Intershrub	ITS-AS3045	ITS-AS3055	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.7751136162257304
1193	unweighted	ITS1	Intershrub	ITS-AS3045	ITS-AS3056	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6884916796200122
1194	unweighted	ITS1	Intershrub	ITS-AS3045	ITS-AS3057	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6954548153642922
1195	unweighted	ITS1	Intershrub	ITS-AS3045	ITS-AS3058	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.7043344204215312
1196	unweighted	ITS1	Intershrub	ITS-AS3045	ITS-AS3059	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.7031084358611055
1197	unweighted	ITS1	Intershrub	ITS-AS3046	ITS-AS3055	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6294293364263578
1198	unweighted	ITS1	Intershrub	ITS-AS3046	ITS-AS3056	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.5782665358753613
1199	unweighted	ITS1	Intershrub	ITS-AS3046	ITS-AS3057	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.5814521283460186
1200	unweighted	ITS1	Intershrub	ITS-AS3046	ITS-AS3058	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6256179746752394
1201	unweighted	ITS1	Intershrub	ITS-AS3046	ITS-AS3059	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.7257379418656402
1202	unweighted	ITS1	Intershrub	ITS-AS3047	ITS-AS3055	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6770627218963287
1203	unweighted	ITS1	Intershrub	ITS-AS3047	ITS-AS3056	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.5274886961423872
1204	unweighted	ITS1	Intershrub	ITS-AS3047	ITS-AS3057	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6122122657855705
1205	unweighted	ITS1	Intershrub	ITS-AS3047	ITS-AS3058	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6125547262546565
1206	unweighted	ITS1	Intershrub	ITS-AS3047	ITS-AS3059	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.7092748838777012
1207	unweighted	ITS1	Intershrub	ITS-AS3049	ITS-AS3055	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.7018670111666829
1208	unweighted	ITS1	Intershrub	ITS-AS3049	ITS-AS3056	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6733437934692246
1209	unweighted	ITS1	Intershrub	ITS-AS3049	ITS-AS3057	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6904736542011429
1210	unweighted	ITS1	Intershrub	ITS-AS3049	ITS-AS3058	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6950945980578203
1211	unweighted	ITS1	Intershrub	ITS-AS3049	ITS-AS3059	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.6725128498007524
