pathway	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
PYRIDOXSYN-PWY	-0.020787033883169003	0.10339508999073795	-0.012634963393199748	-0.0012298810305986115	0.1970840125629761	0.041754368476739016	0.023359296867821216	0.11846526768269809	-0.030257365907250887	-0.010319615446925655	0.0009005426970784119	0.05905691414817419	0.07654392725826052	-0.017675908918674904	-0.12564985879064794	0.06255788104036321	-0.063729523713605	-0.02710272343326386	0.037374149590287384	0.06802728154446695	-0.0917968754762078	-0.034417469363744284	-0.041628699584696296	0.08143080577481847	0.06304728311952647	0.051019923848437974	0.12328567903175362	0.0046468236011139655	-0.0727430607943983	0.07881105456513728	0.011578474156364147	-0.015178296557435932	0.09800786224378681	0.07768509561145297	0.03556388987690672	0.020569892874605932	0.09550040893251761	0.04410286127917901	0.05135784921217903	0.020054764814172368	0.021831226542868735	-0.0024442560798787565	0.061551147788266154	0.12176555957611548	0.10111596554503677	0.03607866636786691	-0.057222634917398034	-0.03662806938388278	-0.08263561380293852	-0.025495846431034946	-0.07087182183306336	0.05021938865443917	0.056785124197417276	0.014984641227718542	-0.10951412388065403	-0.03380529463656075	0.09510172819386746	0.07908058627957776	0.05670000500859042	0.039729221508656765	-0.14647281938732098	0.14267750102326127	0.054918541033740824	0.12084298471907212	0.09535215952213674	0.002203679579645406	-0.026952415668067886	0.10537491102629869	0.12301204605588739	0.026931097721520948	-0.025284249267965693	-0.040437964759776346	0.0486634030521786	0.03138157204688851	0.08765208230877247	0.07602175367482784	0.08834633442387657	0.1490770785526937	-0.03980063451633994	-0.06995805429446772	0.048464517495278095	0.1481256678775192	0.020271150514393307	-0.03612375523162747	0.039718723483079095	-0.03017316765485623	0.08592024832579286	0.08588835376491101	0.13740325127467715	-0.0022004152562020893	-0.013130238821127784	0.052669533895248984	0.07669420473133705	0.08545046171081612	0.011942532321914869	0.09347507317519144	-0.015123533670193494	0.06430466084489937	0.06464295332439954	0.011942532321914869
REDCITCYC	0.023908436207713487	0.012977719066310447	-0.009520994992992802	-0.015390167204090132	0.028106504988393895	0.07568362765563628	0.032062975863043304	-0.04832178284094406	-0.003499687010736348	-0.0005096512776128301	0.0310332767205975	0.02149086089364647	0.02578751345539214	0.02475377023551465	0.0005659429826864942	0.0009139614669878258	-0.010971433746859929	0.05298157090588414	-0.024933452520123908	0.005667516579334839	0.032121691878557124	-0.01297264520797385	-0.011195653231835542	0.009210703838261461	-0.003694895754150833	-0.007344512960882079	0.03922796452885207	-0.019106149254933563	-0.0231265474473921	0.0326664701737738	-0.015018533790551996	-0.004983631424388208	0.024424148102404068	0.020828201282951184	-0.0017745626342835243	0.0012631251752455313	0.03900023911850457	-0.06676487167092666	-0.05142348973024176	0.03938414996311065	-0.0032952821842080694	-0.021786655616111397	-0.03190140680682286	0.0058764681707783855	-0.016476326486264778	-0.00765673480362423	-0.033262750372672845	-0.031460696953327656	0.0475602241386195	0.01612113415687176	-0.03667601480920136	-0.031540662380151525	0.05228633072623677	0.006299507949481504	-0.044467281488609366	0.04114801543422466	0.050654312395917805	-0.011324575367925959	-0.0017272690873464298	0.028101259285397293	-0.031912297415579514	0.028319366121990364	-0.05125775096244938	0.040961626229554106	-0.006149558957685241	-0.02692998580370004	-0.030039914436146214	0.05509751674893995	0.014950952224430438	-0.015236424503129545	-0.03962990385350818	0.01311363236051626	-0.01766314724957021	-0.009365786774172989	0.0716510075675635	0.03235304767019258	-0.0006778760051306449	-0.011801497486744103	-0.013660670019839205	0.005629770983537877	0.04826102833293507	0.014683636400241108	0.03581271044097473	-0.005897781727527366	-0.03435692540668254	-0.01590915446452668	-0.03196210583105357	-0.004275573297702989	-0.02563678953724336	0.018128641029551248	-0.021271349892171082	0.027799280548637544	0.03287346462048432	0.04147482446180085	-0.0006285227409619264	0.005635081112113565	-0.01969706270588961	-0.035786606206548374	-0.0181720102492564	-0.0006285227409619264
RHAMCAT-PWY	0.07653441833763283	0.11884228981176108	0.13339509903009844	-0.0001368186915281314	0.16048089917535868	0.04684188462304538	0.0422283059036832	0.012941144235405188	0.06918588227668038	0.024876865442653842	0.02013405090258524	0.021955368216549247	0.11557309678221249	0.12932007164344697	0.0022028880166835027	0.05319183951990135	0.032108433314079095	0.16760716580698093	0.10249741613970945	0.12440178236608834	0.08758512601664357	0.04010455270283453	0.1111577042503962	0.024417474073194	-0.07084109818390322	0.014867433718470538	-0.06160169331738897	0.0585953419511763	0.130501175691801	-0.05062935408220918	0.024762739702339834	0.02591650906368968	0.11524896589694841	-0.003493493600848307	0.03823165463151963	0.019886544864469426	0.09663012745718363	-0.019133820543862146	-0.0402464189639552	0.02303196168763226	-0.018266886807837588	-0.029206823599184823	-0.01788691581143579	0.08482067207578152	0.06809834648341613	0.05150299830686073	0.0069523519526042184	0.0049046874852963435	0.0645311097755346	0.02063755238762365	0.0014902167196918685	-0.049960985511909334	0.18198790503396997	0.033413026872431216	0.03918796703333613	-0.024204481751780155	0.1432792617158317	0.06700401353730946	-0.014797709597921335	0.034902488725323214	-0.045120657829636104	0.1463871836959346	-0.031125880279556685	0.06671163142422559	0.11453117705272678	0.04587682703862447	0.0681037232343061	0.12342045661078993	0.041441099165406094	0.054706265031143064	0.12717694654754108	-0.05058650370081723	0.08633481886597244	0.04957938474108942	0.08604033893793266	0.09124129002207972	-0.022157575866841504	0.11444528981099195	0.0017403844565527802	0.007147612629026337	-0.01852288498468758	0.1010691906055469	0.11897765929316564	-0.013853770927150696	0.05870681504316899	0.02983731696236608	0.05726656202366922	0.10444547087076722	0.08714330766054612	0.1263975181286824	0.05944921150255412	0.004068461138773302	0.013949077117990446	0.10529653442112728	0.043667991384764585	0.0507041858399952	0.009549706313541843	-0.04547353132928283	-0.04246892847479542	0.043667991384764585
RIBOSYN2-PWY	-0.0354262088717639	-0.0038838943470170745	-0.015373106056338319	-0.0071547146502464	-0.014603524613501066	0.00621729328997168	0.020390961702865248	-0.004039111643847918	-0.016237041251863003	-0.01532673780907	-0.02568679956901368	-0.049924212678780513	0.009687702261903729	-0.01604593405936082	-0.004697391607100026	-0.0419410769186572	-0.0038446199404241523	-0.03361546413109056	-0.022043200729605028	4.74719236100716e-05	-2.2081692840279646e-05	-0.029711280317632396	-0.031742270450598124	-0.035993668006482966	-0.026113065394136836	-0.021689408698827448	-0.03407485294122363	-0.054628789928331166	-0.03118763796531114	-0.02871971259275573	0.002434764518014407	-0.020583002446546008	-0.008842348317487767	-0.01701400242222066	-0.007876809751646806	0.0061091536980874914	-0.00856509137708447	-0.02995781491086862	-0.005564094927076986	0.01425913535402848	-0.030059617685537728	-0.030746105608991246	0.0006500250494409355	0.0018315897195278381	-0.014429544954026378	-0.03495502431024204	-0.024863456573602186	-0.01761212885945067	-0.036256930380627515	-0.03312198863099999	-0.031061626241158137	-0.03554938642594258	-0.012697890344198211	-0.009158400067501309	-0.03599266542093498	-0.017104367215242316	-0.03245362458065755	-0.019301879411089625	-0.0639072512202491	-0.03990806778889841	0.00041107372711123843	-0.024260851713440824	0.00020918125659032255	-0.016318761309208424	-0.025076590498141815	-0.03907392144892584	-0.008921089268558868	-0.015421636406691072	-0.03205317922834201	-0.028083894415495806	0.011127715065115678	-0.041873361382133205	-0.01437923103180768	-0.024275556257535878	-0.03372062701668935	0.0074518658324750926	0.017838960331127328	0.01671575244949073	0.011105723243690127	-0.00921113884119418	0.0019100918971050387	-0.04279516113763276	-0.038118168202233134	-0.04069406276746097	-0.02099274895930426	-0.021771903699971194	0.0051889048282147375	-0.023158350824658083	-0.012058517834821404	-0.029278160955674582	-0.007715702733238073	-0.03374368114141733	-0.07086206234464647	-0.012632757740436432	-0.03632544480853251	-0.015201923237529598	-0.04027885793367123	-0.034881646158862446	-0.05403561266368648	-0.03632544480853251
RUMP-PWY	0.009379544937519104	-0.04138606923383317	0.01657732796789732	0.053981886233148084	0.007718725161097511	0.04138599850690327	-0.007699786398465619	-0.0136573190201224	0.11294943233855129	-0.07685486465849407	0.02810351878613222	-0.04063570474744368	0.013964145881541327	-0.03873781021540665	0.002762539713551779	0.07327259115467229	-0.0663021514142783	-0.0016839090212474885	-0.102516107581638	-0.0950570570667138	-0.007608877889423459	0.07851814142201911	-0.11374243712379462	-0.04835643243648376	0.03433358419664002	0.01704307680074543	0.023885935356495375	0.13138574858904187	0.015774463293826403	-0.00681485598493496	-0.05964903147633124	-0.051099246706076844	0.04344067889201073	-0.04990625595359594	0.048590458775560424	-0.004786795292511381	-0.046171037539448005	0.04045816424738626	0.029465189718377055	0.03159665342029348	0.09147258757788414	0.01703544965422177	-0.03967903745798693	0.052999637320130244	-0.0024320162434970463	-0.06816565943482077	0.04394304119626143	-0.06611000089064879	0.048249393632610896	-0.08761015398151996	0.029432881389141016	0.0018039024632326664	0.01091326794638115	-0.03523111915274755	-0.02555324931302555	-0.063090949640318	0.045058506658998396	0.02592116333829127	0.048704680065918264	0.056889588729621514	-0.008339498480083621	0.050241037046098135	-0.0388178108741238	0.06233882072188971	0.01308598688744683	0.03492183292994002	-0.041336189233865964	-0.019241215277668436	-0.008408956957635766	0.04875553946961411	0.027091655994803364	-0.01986708519309607	0.05670672658534107	0.04432363524356736	0.023942990792637626	-0.035924983547049066	-0.12692203055876713	-0.07869979660369025	0.05880350352262995	0.006951779392187342	0.06264715874305	0.010863997507996834	-0.0061966103263971966	0.0198232510912499	0.07284739934179288	-0.00854924440640676	0.04140475023057381	0.0340791836719848	-0.027070815495149735	-0.013225555986108844	-0.048024498056245	0.007370184899564978	-0.045957394745794244	-0.0587549844522954	0.07138739907166072	-0.010950917067961587	-0.006261464702013295	-0.025923673755657895	0.09149998617466845	0.07138739907166072
SALVADEHYPOX-PWY	0.029309577799290804	-0.008278990815957725	0.024442741573535952	-0.04192545491028742	0.001267346088583328	0.009004255719843153	0.025507759210153042	0.016630840239342946	-0.009493891793469182	-0.0172502971854621	0.026004130727163784	0.03380600360102876	-0.02446982030190387	0.01189800378933747	0.023151473503584513	-0.0015886405485939937	0.026789115586733324	-0.00010290115538110049	0.026679611315602324	-0.006573931282364429	-0.03706884687396341	-0.031195490374401832	0.02191815848182591	0.06452970241149228	-0.013830033310224364	0.00202391949489371	0.038518271064799804	0.029209188522558525	0.02318000077234817	0.06264816329258885	0.06274035836141469	0.010444643717652592	0.013318388414135063	0.023375952806560806	0.008688304811502436	0.06763083355491371	0.01219882624098917	0.053661467631248023	0.052759990394506295	0.003046945285139418	-0.004183128449898363	0.0033017122599536364	-0.0021306590230427283	0.026241039131093557	0.06308990062457763	0.04566844441440378	-0.031061403262348262	-0.024788245042064783	0.050066294628552346	-0.017733180043642528	0.029500038330471923	0.026982246085313473	0.053584655942937376	0.019985031494502238	0.027209886096447856	0.01705118298120688	0.00935457533780085	0.035529568349128564	0.04688523855805036	0.014306471017100489	-0.003875688012292109	0.0009274048662474437	-0.02366679978291288	0.013378131052662619	0.016342249228259206	-0.0014385413315241692	0.011657810854808449	0.023211356823958963	0.01976027822363193	-0.040364148244544255	-0.012239974847015587	-0.0378587091783738	0.04139336553538862	0.04987522101811586	-0.034247809703180546	-0.025314038143878573	-0.010984853809780206	-0.0008238445864262225	-0.004877352858566813	0.027824947687061733	0.036592322481847184	0.037626218091611256	0.043116888248523604	-0.012683368751162013	0.03148725796424741	0.024792457799385076	0.02783302259682761	0.01737489393622271	0.021189823423451742	0.07343327177100882	-0.00858529983628191	0.011004714684297777	0.05752707265173813	0.031797189000901865	0.0641740107085169	-0.009902441315907961	0.0024820296950417388	0.016713441914685264	0.03268329581237321	0.0641740107085169
SER-GLYSYN-PWY	-0.05315468338769825	-0.055958479642489095	-0.06139229402893763	-0.01667658574706023	-0.03072560076962788	0.034104069140164006	-0.01608480642171386	0.017367751994046755	-0.012936495412509295	-0.0054701122125291905	-0.007982752909227762	-0.015522643944672792	-0.028083023164026968	-0.08248179018405184	-0.023936344465438852	-0.02705479690411222	-0.020190299145808305	-0.08769912458202697	-0.01677554019591178	-0.06550117191070798	-0.06018269528907844	-0.0380490700261473	-0.06075813539355003	-0.06835526482826053	0.0060587006583420824	0.032798307181940885	0.009908141051837578	-0.017530596034651905	-0.061784188252765354	-0.024128425136060814	0.09639357270341664	-0.03701177925384702	-0.013045867771553948	-0.06221962901515551	0.02722227039959928	-0.019543008631501064	0.004915026817890184	0.04502115171818181	0.07530441286258929	-0.05791028963990016	-0.001304035298333176	-0.006276440796590353	-0.007314778316284583	0.0017215834597927677	0.004502422055246106	-0.03595444047862337	-0.06781689844673636	-0.023445750765812977	-0.08430312625387576	-0.014751492703005674	0.003875650131502469	0.009812436258032783	-0.05464813085827971	-0.04641212230312928	-0.02210554795619043	-0.10864038784241868	-0.09784552622148378	-0.05832959549945304	0.004034420430360565	-0.03352665925466642	0.013973111467575829	0.009721052157857886	0.02202182480034461	-0.07944476351489725	-0.01167569955001903	-0.06271071517267256	0.06114850186472706	0.004483314450167727	0.0035778120310798424	-0.052420921025111165	-0.009413267350886125	-0.053127556280199204	-0.009526205781527073	0.009551697509373444	-0.05493452693305946	-0.061063102231253275	0.0020251530427126455	-0.05952605039761519	-0.06571726394055953	0.02932037802016285	0.02863574162668844	0.02365321482045853	0.006591865790669098	-0.012755488113347181	0.04204063705496465	0.06883591308313643	0.05116192004934436	-0.02684756328743408	-0.06256816662447744	0.012310161286839896	-0.028558308295121862	0.019258844508266516	-0.047099163410209983	-0.061671296361948895	-0.04045459309782416	-0.07441170459840053	-0.011151651384583777	0.009690010874602717	-0.01221562602562825	-0.04045459309782416
SO4ASSIM-PWY	0.03959192722758812	0.027261795835010514	0.0458426592792599	0.05779493959005669	0.06604686545802015	0.005509187263201951	0.10761137869568956	0.08381346984026047	0.04584037109113424	0.02878280436747966	0.10159853622617991	0.0115099616668855	0.013737215316590745	0.05658357118650722	0.10870955730812017	0.10677172703586156	0.1083006317732461	0.05241120272047837	0.09274704945108204	0.12320461223677123	0.03643187499053044	0.10496323576757087	0.11977239874924535	0.030316513403697072	0.04239405407810955	0.0597026056259465	0.08417832494817015	0.017583677564568967	0.03479901789823246	0.12003566038696764	0.05193699198453248	0.06792836433590078	0.08825175786207491	0.12852751738541332	0.03942579395654315	0.0468352575584079	0.09742171918615276	0.03661432391990763	0.05193814927152014	0.06722323153132895	0.08539493673627682	0.13749831144170305	0.15809218403971353	0.07177961940839639	0.0961383369533361	0.040058427136063654	0.09623765253297122	0.05813836659788192	0.1067163860180186	0.05004076370455472	0.03548254360952135	0.12400837714700336	0.03854066300723274	0.01603544400077267	0.052685718558441466	0.1697467393687562	0.06900385691738384	0.052862964127578016	0.07629978324806617	0.03661856738015409	0.07688163959640357	0.03920206413130671	0.09303919576310281	0.11046452710950141	0.09508340715714257	0.10791476790713793	0.08462611532482683	0.0778223299692329	0.0007554018393976167	0.07934121710286088	0.07204429141453561	0.12714653548253366	0.04006718983467552	0.06154946702688577	0.057552902512376276	0.08234702023356433	0.12822268949531634	0.048239182369405824	0.06837914454535228	0.0957474039320774	0.06333477408678105	0.07723878373639656	0.07820835214303597	0.06251145081010095	0.039036071510113145	0.019945676599376096	0.08894517252544276	0.06875873994538054	0.08199278537052217	0.015551444848607588	0.12818569970542404	0.09375745726606483	0.12212111636426445	0.08014979135554715	0.03841591069772766	0.09444980676154867	0.08193495205608246	0.028327774622558134	0.08056152900221766	0.03841591069772766
SUCSYN-PWY	0.028914656512569862	0.0413965051671362	-0.012445569153109438	-0.02129124903874226	0.016682407995966583	-0.01319605432562039	0.044708366071378576	-0.022447098813820014	0.014496299452932087	0.08147065942816445	0.04887591554944995	-0.07457692516068154	0.0009941620006485062	0.050705063970779354	0.04271266312078172	-0.04909238335970764	0.1585904643178828	0.04930253586878951	0.1178740344619455	0.011237635001021208	0.007242184658448001	-0.02435900806659859	0.11746022914799309	0.021285965010524172	-0.011320885926769794	0.021968483630428835	-0.07479756213810766	-0.16392196485293012	0.030986962347320367	-0.0648811025101344	0.11834144485552961	-0.010783450776525752	0.0019891534196106553	0.07511003377254376	0.05967896088451532	0.09755285024425525	0.015431402377413014	-0.012149448419379913	0.006086209366579693	0.012459151627476985	0.059231479675269934	0.08061986524051847	0.11307346061970044	0.02757424499510723	0.0592548530600921	0.06418916482871158	0.03673578972182987	-0.026128546890893188	0.013167746646307654	-0.04324862573312725	-0.042314643488111946	-0.005212639878196952	0.09568242516321004	-0.013398606274339727	0.15377590651607956	0.04589654640905088	-0.020205118954817223	0.028732636773366713	-0.05669809759221249	0.04052065161662334	-0.004522900703844982	-0.06291623584246722	0.07063774434640936	0.11412699906785984	0.10695054853409734	0.04637705559840329	0.059344354383812956	-0.13283780822686614	0.03962479104520385	-0.014095325771868625	-0.008427811264355657	-0.06452512767614672	-0.044045318923444585	0.09914781714680893	-0.08514031971195958	-0.0014083906841175211	0.04730799713046331	0.04117370607655697	0.11542525120056304	0.04310083442599134	0.012921469469530619	-0.10220092027573693	0.15478158215877946	0.040697518351287626	-0.027141339579112758	-0.08469552899378842	0.008406660575409576	0.010419245766179443	0.09846513746126873	0.04842105452611591	0.12090322367945519	0.060393004900212426	0.05281742508493824	0.027926568922423494	-0.004192604265365151	0.012911374431642454	0.05824511719728517	-0.024599094727605287	0.03190453612507838	-0.004192604265365151
SULFATE-CYS-PWY	-0.015565021646662255	0.02196128985782065	-0.007156396426418181	-0.006311612698339563	-0.026944839072289607	-0.030545159803545698	0.05990509662847216	0.0447255849661396	-0.004821379638908823	-0.0039351345121140646	0.08682109735832674	-0.050086085258511055	-0.001505264431698715	0.0338720520579713	0.0471771021516422	0.04024013593978982	0.10698286063872645	0.004509899380499849	0.036012972213856555	0.04331963196589045	-0.030616990105619007	0.03382135477353349	0.02829556692705948	0.016084698898922497	0.02101185560024102	0.07339403049325655	0.04134138438332535	-0.008177422821653246	0.006195342348063219	0.018205782463830783	0.03396586593396016	0.049262694002730374	0.0474477336612742	0.0925885941401228	0.02674280954298938	-0.008179233215258609	0.02322027574329989	0.01230781875633875	0.029935385854975374	0.025854314473125396	0.02846980359583984	0.04396383551754606	0.06266042970162915	0.07386414999520965	0.050474042113852126	0.024617964522808927	0.013976316712922784	-0.038690234416723396	0.061585845084892725	-0.03667409216477558	0.03150808648319011	0.017861729691407553	0.02321564203028121	-0.03835682429756516	0.04010008216656005	0.07449426723265334	-0.01538256658597817	0.017100425643173024	0.016633720395684275	-0.008599589131208153	-0.005772725837764999	-0.052439024639031065	-0.05680323159700984	0.016685393809251364	0.021628083739448318	0.03501443804880099	0.04061030706279041	-0.0011218241309159005	-0.04002155409285657	0.05530946668041354	0.06871908490938522	0.0018868384976160142	0.03769920846334225	0.03952293071254074	0.0028814653847942773	0.004675999018625519	-0.0006572376252536039	-0.020771324790470138	0.0005365595167961497	0.07422857745418833	0.016118224864259647	-0.0017073831644688214	-0.008250788845246933	-0.0030499693051678446	0.005019637751673335	-0.02590646650894021	0.0874472973987165	0.04656156871581024	0.015657185312274346	-0.0061451321110015346	0.06616722690452671	0.017164907100031802	0.032532299119918125	-0.005641220524009415	0.0252200307702902	0.0808319365385315	0.04708913855447131	-0.04441234983309403	0.012517409162502643	0.0252200307702902
TCA	0.05084567308794891	0.10507770877391415	0.06171196328022368	0.03174667739604756	0.05881161865789155	0.03601255367667987	0.05129697072329377	0.0010158168783002842	0.018560747556337156	0.09872770665689447	0.02853526814180438	0.06192269803525378	0.14573112309929073	0.05885379618621953	0.04445543766883813	0.042284361390347115	0.10386995896336307	0.052039404414757094	0.0819765828122183	0.10938262909091587	0.06522639290352329	0.050080281039590197	0.018037064149239945	0.07393042650690143	0.10827902133991522	0.054776968019567274	0.0687598613447181	0.02264686675680608	0.07588892543441707	0.06778075585387101	0.006852216464509221	0.12482757143942551	0.047234075669758055	0.12505717887702697	0.03202406426979766	0.06947119298275668	0.1036848893940993	0.05442995014279228	0.014869986752189254	0.029984633318321893	-0.011127442100965654	0.03618713143127646	0.059175734126827036	0.0405695062967214	0.042251152073596455	0.04595190004134244	0.004330344023034593	0.030358108494022745	0.030376907157931957	0.09299536539154057	-0.0016416737034870372	0.03783270145604461	0.06665295966203344	0.032350903153204276	0.04581532375799946	0.04368948333592071	0.04543936822170891	-0.0061762730648902905	0.044108540063883706	0.026864529147950608	0.02586887697457948	0.04899973617251493	0.00853331517948942	0.022926944563130432	0.03680854443200793	0.06303220975346718	0.03533493081441516	0.08657014291686037	0.022251571083820008	0.10201307225900283	0.08789363393405479	0.03150709910324546	0.05576280571579665	0.030909523469185816	0.1237633995055632	0.12284391394497568	0.06471269739608833	0.08771243351249704	0.03831753105718885	0.08302595099840906	0.09019004093088796	0.026906801215348327	0.05488689881350148	0.04386630481429213	0.07215909203095591	0.09387140943998518	0.024330643763228924	0.06161637851225151	0.02757104420475983	0.05196766122026851	0.07134419271272796	0.055269489554343104	0.06490833652647088	0.07515522221625043	0.04555686097986625	0.10145500743214565	0.039625638654066174	0.024757276724013517	0.06331017030816628	0.04555686097986625
TCA-GLYOX-BYPASS	-0.05900061841327852	0.05437298933462448	-0.05494706974816667	-0.01967352102872263	0.006128180931319445	0.06933486290180452	-0.029646992149542136	0.004523520481478653	0.0022311778087950322	0.005998459760552454	0.024503972826156944	0.0013527030725190717	0.010806977143155098	0.025226315042564014	-0.012343369121114977	0.02060996382905263	0.011255901576250723	-0.027835792007244606	-0.03640696935789486	-0.0022002258238327187	0.05073238311862048	0.02769352810916634	-0.03760503613014029	-0.025572781426361657	0.007101472070557935	-0.00043182551530549624	-0.0068659607145197124	-0.014930839529112774	0.03589717133432886	0.026520091255443443	-0.012759767383134606	-0.007644744535542815	-0.04005445463504428	0.09071398550381331	0.010664587271666843	0.03368348598297174	0.08830529813768381	-0.044297754744213894	-0.033348136513626656	0.008523502742222648	0.04851696456476379	0.07442906825104335	0.03207381106921006	-0.03731894756874808	0.04156545475436429	0.0007841249485055453	0.06828074119725831	0.004985055638451299	-0.04695340173170257	0.01114390153098388	0.005580778409204007	0.0036284723344772608	-0.04463295506700145	0.0593464526185561	0.005297847508868749	0.11115690469601434	-0.003519890286640201	-0.014320666737720875	0.09063595027680581	0.004871266489152181	0.06376885841742533	0.057024661393543986	0.03708249078507656	-0.018336685084760877	-0.044591254620769634	0.019551575143291332	0.04567287007177691	0.0762890104531448	-0.019056554387341468	0.058354444923179476	-0.0018989867320366883	0.03945849903188861	-0.0035108866660632774	-0.042478417022410474	0.04951637298648233	0.03817837327781654	-0.030257119197126273	0.008412850520168946	0.0004933300627758155	-0.04141180416452276	0.014582268021133452	0.05959461761082245	-0.02649131904002347	0.06183453971510861	0.00787489548618079	0.016392331584216813	-0.012701892968743484	-0.011963863657354088	0.031286174251610795	-0.031105221740444913	0.06301288108020188	0.06906740734671894	0.10629825374347944	-0.009193598763402151	-0.041615380699261566	0.03669616599158169	0.058549445589885146	0.06708528273025481	0.005886313348340934	-0.041615380699261566
TEICHOICACID-PWY	-0.002921972952828493	-0.031429239712209	0.005717504967103851	0.01297048353187002	-0.13572665633144557	0.05162947940031724	-0.03959064408842905	-0.051238946266449974	0.012899345562674105	-0.01549196996523367	0.0560773224435137	-0.10835050435544283	-0.08228168197244976	-0.011222622727153186	-0.04827000322542464	-0.05052917876584193	-0.03589021758065352	-0.07150288001455184	-0.04953934242650993	-0.11891114863245454	-0.11471937626402674	-0.06359215853387544	-0.046176395810384345	0.055013043064662044	0.030346324328942884	-0.08025659225362106	-0.030576891192603435	-0.025008050758310037	-0.05026222350597919	0.03475166318733463	0.07017441688243825	-0.10047852359031365	-0.07711274750766724	-0.05123251604828175	0.03384595627871383	-0.09647467217096088	-0.22896507924172763	-0.0316890759190422	-0.027446052900346508	0.05154517706643513	0.025251407505432883	-0.09260748677243812	-0.13026083147737436	-0.0015682847717902674	-0.04749700661273473	0.02630248424644146	-0.04749978868519277	-0.1573985196411006	0.11008359039780093	-0.12811724141041142	0.010168700948630803	-0.06753695963314914	-0.02579809741357863	0.005178670543850168	-0.036301939116128036	-0.13594803805029818	-0.0005408720099779883	-0.0017470922511384872	-0.13711673998013293	0.058391416804660805	-0.11297161350219914	-0.08035727670780396	-0.1853058846989156	-0.07089590667350772	-0.0919125137793787	-0.04226857495211856	-0.013346065890138467	-0.03298875936060346	0.07793990777589942	-0.09321280716163961	-0.10899850701043266	-0.06866398089922084	0.02036726020355479	0.008649760410352893	-0.09004117729662373	-0.041500130965880296	-0.13566882935045046	-0.12663556431703754	-0.07498118653299803	-0.001827831505663586	-0.032110720916066704	-0.14497446544060397	-0.039927984223207945	-0.05035544461603372	-0.08838252818613108	-0.09952206545344698	-0.04966094646451675	-0.001815301826091812	-0.01735280528965811	0.03917957555915847	-0.19709427826396891	-0.05152999122482739	-0.0669405334748701	-0.03305145858063071	0.0034291897753429973	-0.08224372902018763	-0.02810642758682835	-0.04860835567265082	-0.12437018715146406	0.0034291897753429973
THISYN-PWY	-0.05960859466020601	-0.12035759097703888	0.024197067401974023	-0.12698649317847796	0.0549512265293326	-0.000763706170866119	-0.05552350061902815	-0.004849439550717517	-0.04189901195595448	-0.09514113419671114	-0.06395496181404127	0.0019359345056099836	-0.07621443309030754	-0.12630304882314347	-0.06212745066766891	0.04639469799686687	-0.12458349374125964	-0.06745214017702329	-0.010885438248164124	-0.06266832657378699	-0.13031631722714562	-0.06881940072442154	-0.06119072385355738	-0.08380441007093081	-0.13152873388166786	-0.17648058436054856	-0.059101843283998055	0.033629065782869505	-0.08065042224563151	0.06244527397917929	-0.0042646964010901	-0.01972949046561276	0.0005231683787884034	0.01072783104755471	-0.03984757610109771	-0.020998707572395196	0.0005330056493374274	-0.10495186867645678	-0.050295263705499096	-0.06420664629776435	-0.04587570106399309	-0.15957239343736948	0.0005298660222248504	-0.051023367067320455	-0.011948223103999987	-0.058306860016094815	-0.08206343813643675	-0.09787839213804392	-0.012149429152331906	0.004084785718266039	-0.025670089918549577	0.014384146191274056	0.04552445619022876	6.7948022918706555e-06	-0.14114876507300972	-0.005178846144112376	-0.002833546004731385	0.015712925434508748	-0.015164318631067642	0.020767437356138483	-0.13287985264006721	0.11936796119253731	-0.005350280844352766	0.032009814734807025	0.13121739463165694	-0.00066965673940211	-0.0725195078391306	0.11452808375390916	-0.04608348982165802	-0.16676353251597026	-0.10915902749956434	0.05745838474430837	-0.049538009606652264	-0.06694891394164669	0.049911862610367425	-0.09507431052585885	0.014467362462811583	-0.057612747235071725	-0.17177068176886226	-0.12264649096152065	0.09158699287491674	0.03193071007509229	0.03048296697320383	-0.10741146867165785	0.03982924315956686	0.009070192773954834	-0.03801033270198736	-0.013539366003058634	-0.11723926878638673	-0.01304091322094982	-0.035257661938751024	0.10064206341920516	0.04941605191679194	0.12568793042737836	-0.03661228151893726	-0.1915378986048269	0.00966480920356824	-0.14370475453970563	-0.023086714172563094	-0.03661228151893726
